#Aperture(m), Duration(hours), a, b
0.55, 13.3, 0.00016034151274007207, 0.4528194234109673
0.55, 13.4, 0.0001597840818573278, 0.4528223019244016
0.55, 13.5, 0.000159187785989702, 0.4528423728157705
0.55, 13.6, 0.00015863672436684535, 0.4528472064900914
0.55, 13.7, 0.00015808169287685235, 0.4528557037237096
0.55, 13.8, 0.00015737758771759605, 0.45271996880699295
0.55, 13.9, 0.00015679854754679814, 0.45274372853036904
0.55, 14.0, 0.00015628485379242911, 0.45274393550328584
0.55, 14.1, 0.00015574700280891415, 0.45275565157952424
0.55, 14.2, 0.00015514444326054894, 0.4527950145372307
0.55, 14.3, 0.00015464441942285528, 0.45279583027401354
0.55, 14.4, 0.00015411594628432236, 0.45280989567244995
0.55, 14.5, 0.00015360679934454252, 0.45281820939743234
0.55, 14.6, 0.00015305598440151967, 0.45284511594547633
0.55, 14.7, 0.00015257120358443333, 0.4528474620202912
0.55, 14.8, 0.0001520756791386373, 0.4528559630956193
0.55, 14.9, 0.0001514666092178256, 0.45272292649026163
0.55, 15.0, 0.0001509263319604071, 0.45275460651214716
0.55, 15.1, 0.00015047478369719077, 0.45275197932750244
0.55, 15.2, 0.00014997448310940498, 0.45277102286565984
0.55, 15.3, 0.0001495176055401886, 0.45277401216500185
0.55, 15.4, 0.0001490010132401646, 0.45280327358863276
0.55, 15.5, 0.0001485450585517518, 0.4528093007056953
0.55, 15.6, 0.00014807959754000607, 0.45282092015663483
0.55, 15.7, 0.00014763377672088893, 0.4528260278639161
0.55, 15.8, 0.00014718814468942158, 0.4528326782018726
0.55, 15.9, 0.00014669528699761696, 0.45286068498543225
0.55, 16.0, 0.00014615031105152528, 0.4527359385395002
0.55, 16.1, 0.00014569671507999032, 0.4527519181953506
0.55, 16.2, 0.00014528403392841084, 0.4527521669448308
0.55, 16.3, 0.00014480682583969454, 0.45278126586216016
0.55, 16.4, 0.00014439264337648332, 0.45278519271368534
0.55, 16.5, 0.0001439584024528198, 0.4527991354460572
0.55, 16.6, 0.00014355558023055925, 0.45280113583680787
0.55, 16.7, 0.0001431167665572009, 0.4528199802268233
0.55, 16.8, 0.00014271104241531137, 0.45282611810620405
0.55, 16.9, 0.00014229247094021824, 0.45283920924353044
0.55, 17.0, 0.00014191327080714336, 0.4528366795907196
0.55, 17.1, 0.00014135583714064374, 0.45274785473190776
0.55, 17.2, 0.0001409722367587112, 0.4527510072362559
0.55, 17.3, 0.00014057175494608482, 0.45276286184919023
0.55, 17.4, 0.00014016449885077156, 0.4527790498848472
0.55, 17.5, 0.00013979739160849218, 0.45277894805885
0.55, 17.6, 0.00013939215095930296, 0.45279689647150206
0.55, 17.7, 0.00013902321028130599, 0.4528001817492456
0.55, 17.8, 0.00013863008066661064, 0.45281544453570877
0.55, 17.9, 0.00013827227318921346, 0.4528163150569445
0.55, 18.0, 0.0001378662129713324, 0.4528398861741759
0.55, 18.1, 0.00013750622339120025, 0.4528442210521072
0.55, 18.2, 0.00013703297893003877, 0.45274546297909907
0.55, 18.3, 0.00013668338451325136, 0.45274845506461586
0.55, 18.4, 0.00013628585873877552, 0.45277420445213357
0.55, 18.5, 0.00013594527427885804, 0.45277551126329113
0.55, 18.6, 0.00013560065300362238, 0.4527797764400785
0.55, 18.7, 0.00013525432902041068, 0.4527859762025602
0.55, 18.8, 0.0001348665732365047, 0.4528121711308073
0.55, 18.9, 0.00013452338159137547, 0.4528192484879921
0.55, 19.0, 0.000134196788966186, 0.4528198527717212
0.55, 19.1, 0.00013384000131188688, 0.4528354075885879
0.55, 19.2, 0.00013348772682277, 0.45285001399300223
0.55, 19.3, 0.00013305628788257086, 0.4527560802505111
0.55, 19.4, 0.00013273933613600452, 0.45275738314679864
0.55, 19.5, 0.00013241713736083515, 0.45276216052797214
0.55, 19.6, 0.0001321058739619199, 0.4527628904800098
0.55, 19.7, 0.00013173577006242993, 0.4527920724966357
0.55, 19.8, 0.00013142888393586247, 0.45279284132681447
0.55, 19.9, 0.0001311101162275768, 0.45280016455030414
0.55, 20.0, 0.00013079731855926533, 0.45280571526100727
0.6, 0.3, 0.0010182779219940516, 0.45303522219159986
0.6, 0.4, 0.0008627790675521729, 0.4543768129923955
0.6, 0.5, 0.0007774318536414169, 0.4539219207378443
0.6, 0.6, 0.0006992930902355444, 0.4500847139528861
0.6, 0.7, 0.0006529501319193612, 0.4501969787959449
0.6, 0.8, 0.0006110789835693328, 0.45065139923003406
0.6, 0.9, 0.0005760531631784588, 0.4510425604916884
0.6, 1.0, 0.0005456876732071669, 0.4514417659705293
0.6, 1.1, 0.0005194583969946424, 0.4517960113671799
0.6, 1.2, 0.0004997987576502039, 0.4517079845822275
0.6, 1.3, 0.0004801144881677352, 0.451900379944558
0.6, 1.4, 0.00046255178731371727, 0.45207119495602144
0.6, 1.5, 0.0004464682453280316, 0.45226319633881973
0.6, 1.6, 0.0004318621060516845, 0.4524442855125379
0.6, 1.7, 0.0004186952969125003, 0.4509267748500455
0.6, 1.8, 0.00040653263276174993, 0.451162716062537
0.6, 1.9, 0.0003964089652054279, 0.45121363150142735
0.6, 2.0, 0.00038575222143521603, 0.4514592306380771
0.6, 2.1, 0.00037741397108902977, 0.4514366114209765
0.6, 2.2, 0.00036788177391509935, 0.4517007582200857
0.6, 2.3, 0.0003601673565948015, 0.45174915123593273
0.6, 2.4, 0.00035243583030555555, 0.45187774068500713
0.6, 2.5, 0.00034545546694884335, 0.4519477714482701
0.6, 2.6, 0.00033937853977093405, 0.45192121221377235
0.6, 2.7, 0.0003330916556146113, 0.451992126113196
0.6, 2.8, 0.0003260032360863818, 0.451262954096527
0.6, 2.9, 0.00032019110736183074, 0.45139313567721245
0.6, 3.0, 0.0003154275949366716, 0.4513689525777153
0.6, 3.1, 0.0003100174625812873, 0.4515150513416862
0.6, 3.2, 0.0003053795422129991, 0.4515508782730647
0.6, 3.3, 0.0003006785754859124, 0.45163877995902374
0.6, 3.4, 0.0002964723572046157, 0.45166282048947953
0.6, 3.5, 0.0002920793657926011, 0.4517608393025044
0.6, 3.6, 0.00028791475257064687, 0.4518453118234809
0.6, 3.7, 0.000284206541387081, 0.45186417134376716
0.6, 3.8, 0.0002803238991049605, 0.451950896434729
0.6, 3.9, 0.0002765163426645514, 0.45132670035595074
0.6, 4.0, 0.0002730988866461269, 0.4513847033863124
0.6, 4.1, 0.0002695715933413432, 0.45149305442793386
0.6, 4.2, 0.00026644205986691436, 0.45153551486988164
0.6, 4.3, 0.0002632654214741605, 0.45161187916954876
0.6, 4.4, 0.0002606164405196403, 0.4515865954623017
0.6, 4.5, 0.000257639644844984, 0.4516590974235869
0.6, 4.6, 0.0002549437702044385, 0.45168490311706583
0.6, 4.7, 0.0002518177574055263, 0.45183456546018724
0.6, 4.8, 0.0002493235998563633, 0.4518497412224724
0.6, 4.9, 0.0002468151465564049, 0.45188597445665707
0.6, 5.0, 0.00024424723496939226, 0.4513895950439076
0.6, 5.1, 0.000241943517783792, 0.4514184767218864
0.6, 5.2, 0.00023951980009964544, 0.4514934655764092
0.6, 5.3, 0.00023718187472927178, 0.45156188320739127
0.6, 5.4, 0.00023493383476365723, 0.45162195192237364
0.6, 5.5, 0.00023293503453438523, 0.4516306970325322
0.6, 5.6, 0.00023083263339429712, 0.45168005794791394
0.6, 5.7, 0.00022887473062526263, 0.45170401970384
0.6, 5.8, 0.00022686026321016168, 0.45175577512031406
0.6, 5.9, 0.0002248741668323461, 0.45181222350369843
0.6, 6.0, 0.00022309579296158098, 0.4518238536147566
0.6, 6.1, 0.00022103244403574087, 0.45146289447192206
0.6, 6.2, 0.00021938019079272396, 0.4514689210868966
0.6, 6.3, 0.00021758994358596129, 0.4515239815836799
0.6, 6.4, 0.00021595484351537005, 0.45154550138153593
0.6, 6.5, 0.0002142715302912675, 0.4515905941882477
0.6, 6.6, 0.000212554498556037, 0.45165526750408563
0.6, 6.7, 0.00021113519454936654, 0.4516432804430419
0.6, 6.8, 0.00020951666696630264, 0.4516982124286837
0.6, 6.9, 0.00020802432015524464, 0.45172515585319895
0.6, 7.0, 0.00020654995239961684, 0.4517552979875938
0.6, 7.1, 0.00020514641528475685, 0.4517727574367927
0.6, 7.2, 0.0002034290761361986, 0.4515007101256785
0.6, 7.3, 0.00020210629365411553, 0.4515152159611498
0.6, 7.4, 0.00020071281355835168, 0.4515587436930067
0.6, 7.5, 0.00019939713008355496, 0.45158598199502115
0.6, 7.6, 0.00019823898496467479, 0.45157158843562434
0.6, 7.7, 0.00019692171938000098, 0.4516133596376917
0.6, 7.8, 0.00019559813400065582, 0.45166417843404266
0.6, 7.9, 0.00019433069957294291, 0.4517043432753535
0.6, 8.0, 0.00019312017556729849, 0.4517332289281173
0.6, 8.1, 0.00019199121037375905, 0.45174239845856223
0.6, 8.2, 0.0001908762692368073, 0.45175319392072183
0.6, 8.3, 0.00018953796734203195, 0.4515021996140756
0.6, 8.4, 0.00018836716643054095, 0.45154715435446335
0.6, 8.5, 0.00018736228179588968, 0.45154377226173836
0.6, 8.6, 0.00018621179433928376, 0.45159371899742723
0.6, 8.7, 0.00018521618349470983, 0.45159807977204774
0.6, 8.8, 0.0001841413847701823, 0.4516340317254119
0.6, 8.9, 0.0001831306189499545, 0.45165396675875974
0.6, 9.0, 0.0001820602366539622, 0.4516990137795768
0.6, 9.1, 0.00018107716450105357, 0.4517198742350003
0.6, 9.2, 0.00018013650661271205, 0.4517312020328783
0.6, 9.3, 0.0001791767457464355, 0.45175378454449605
0.6, 9.4, 0.0001781384270625751, 0.4515079807462101
0.6, 9.5, 0.00017722830120703428, 0.45152592913139944
0.6, 9.6, 0.00017635022651223752, 0.4515371852583676
0.6, 9.7, 0.0001752918537702035, 0.45161584556042916
0.6, 9.8, 0.00017446633110857352, 0.4516174796773716
0.6, 9.9, 0.0001736058278516666, 0.4516355505685041
0.6, 10.0, 0.00017276713540807106, 0.4516500284270395
0.6, 10.1, 0.0001719728965788487, 0.4516526322862435
0.6, 10.2, 0.00017107471216810192, 0.4516964222573567
0.6, 10.3, 0.00017019969174284448, 0.45173596979467473
0.6, 10.4, 0.00016942323219094, 0.4517438650058074
0.6, 10.5, 0.0001685327325482429, 0.4515282388834858
0.6, 10.6, 0.0001677235332958549, 0.4515580168836448
0.6, 10.7, 0.00016700087939996335, 0.45155966944327186
0.6, 10.8, 0.00016621975810828153, 0.45158632954336764
0.6, 10.9, 0.00016541213009459545, 0.451626348444796
0.6, 11.0, 0.00016470839022617365, 0.45163128816900117
0.6, 11.1, 0.00016393633186039024, 0.45166507982202764
0.6, 11.2, 0.00016326645438104867, 0.4516638467042882
0.6, 11.3, 0.00016253606899786262, 0.4516885970273276
0.6, 11.4, 0.00016185456352606344, 0.4516980693357767
0.6, 11.5, 0.00016107606834083574, 0.4517475292315821
0.6, 11.6, 0.00016030628774630238, 0.4515538250273364
0.6, 11.7, 0.00015966677936074433, 0.4515585204887507
0.6, 11.8, 0.00015902584575086483, 0.45156660880702193
0.6, 11.9, 0.00015836014151262876, 0.45158720485360854
0.6, 12.0, 0.0001576860303121943, 0.45161394073791056
0.6, 12.1, 0.00015700914640001302, 0.4516446310480485
0.6, 12.2, 0.00015638159510199693, 0.4516588817641273
0.6, 12.3, 0.00015576950155588061, 0.4516697880129239
0.6, 12.4, 0.00015511903820181511, 0.45169852630808327
0.6, 12.5, 0.0001545262955594525, 0.4517070912075073
0.6, 12.6, 0.0001539500749402234, 0.4517116149596287
0.6, 12.7, 0.00015329005829975076, 0.4515299524617664
0.6, 12.8, 0.00015265076257568852, 0.4515665241599913
0.6, 12.9, 0.00015206159817824508, 0.45158549277697313
0.6, 13.0, 0.00015147717162162274, 0.4516050552830728
0.6, 13.1, 0.00015092347864347134, 0.4516144923605406
0.6, 13.2, 0.00015038119206322434, 0.45162163025869045
0.6, 13.3, 0.000149801039430375, 0.4516465626177833
0.6, 13.4, 0.0001492072328459675, 0.4516794665690058
0.6, 13.5, 0.00014867633429898206, 0.4516888229011775
0.6, 13.6, 0.00014815347821804084, 0.4516970195821898
0.6, 13.7, 0.00014763366366108866, 0.45170615658701585
0.6, 13.8, 0.00014702066572086094, 0.451551824263109
0.6, 13.9, 0.0001465129920013509, 0.4515616346519097
0.6, 14.0, 0.00014592430524667466, 0.4516075425930522
0.6, 14.1, 0.00014545471046467463, 0.451605492847837
0.6, 14.2, 0.0001449694673219324, 0.4516120131796316
0.6, 14.3, 0.00014443827802385154, 0.4516400464830773
0.6, 14.4, 0.00014397205158047649, 0.4516424308672917
0.6, 14.5, 0.00014349589431080225, 0.4516509427482347
0.6, 14.6, 0.000142968031876325, 0.4516835608444837
0.6, 14.7, 0.00014247119700501568, 0.4517048773099481
0.6, 14.8, 0.00014200202115242756, 0.45171619891034154
0.6, 14.9, 0.0001414661033225184, 0.45156889583926896
0.6, 15.0, 0.0001410425391017714, 0.4515652852477099
0.6, 15.1, 0.00014059738493571184, 0.4515728069359682
0.6, 15.2, 0.00014006703907502619, 0.4516193781451717
0.6, 15.3, 0.00013963509896284634, 0.4516246751244936
0.6, 15.4, 0.000139186118373647, 0.4516391829843315
0.6, 15.5, 0.00013877112376278755, 0.45164036676731634
0.6, 15.6, 0.00013831737421993466, 0.4516603812803141
0.6, 15.7, 0.00013788056739558527, 0.4516745924983866
0.6, 15.8, 0.00013744436453533697, 0.4516901719213653
0.6, 15.9, 0.00013699774131455464, 0.45171207480340086
0.6, 16.0, 0.00013654210231532407, 0.45156333401996335
0.6, 16.1, 0.00013611468155355527, 0.4515809503664072
0.6, 16.2, 0.0001357171292528906, 0.45158665047864194
0.6, 16.3, 0.00013530801051987634, 0.4515990999436374
0.6, 16.4, 0.00013491841839338058, 0.4516041967988654
0.6, 16.5, 0.00013444834253622577, 0.45164749699170903
0.6, 16.6, 0.00013406896157470998, 0.45165095880113476
0.6, 16.7, 0.000133689714480984, 0.4516557820193033
0.6, 16.8, 0.00013328521885772642, 0.4516736716090654
0.6, 16.9, 0.00013292629234416887, 0.45167195737784677
0.6, 17.0, 0.00013251642737994808, 0.4516952312039028
0.6, 17.1, 0.0001320574897364755, 0.4515777336401352
0.6, 17.2, 0.00013167318660824514, 0.45159297480906774
0.6, 17.3, 0.0001313266255876884, 0.4515919737300166
0.6, 17.4, 0.00013093469015301002, 0.45161352444226055
0.6, 17.5, 0.00013057942146925207, 0.45161924113519797
0.6, 17.6, 0.00013022674137355832, 0.4516250297774435
0.6, 17.7, 0.0001298269360514476, 0.4516543565138784
0.6, 17.8, 0.0001294892966961367, 0.45165562216514027
0.6, 17.9, 0.00012910735761532545, 0.45167920369289083
0.6, 18.0, 0.00012877700898440386, 0.4516795015909048
0.6, 18.1, 0.00012840709326716022, 0.45169994262647273
0.6, 18.2, 0.00012804096922580863, 0.4515648053484003
0.6, 18.3, 0.00012765741808243815, 0.45159512691895726
0.6, 18.4, 0.000127328428565535, 0.45160048776909717
0.6, 18.5, 0.00012698965890337103, 0.45161175890732524
0.6, 18.6, 0.0001266567896040181, 0.451621345161569
0.6, 18.7, 0.00012633383820018633, 0.45162728873669117
0.6, 18.8, 0.00012599099070051918, 0.4516440584432193
0.6, 18.9, 0.00012568484875380027, 0.45164406554217074
0.6, 19.0, 0.00012529991072999204, 0.451683763119639
0.6, 19.1, 0.00012500339955584598, 0.4516813144629125
0.6, 19.2, 0.00012469570088827005, 0.45168543586204174
0.6, 19.3, 0.0001243234259710932, 0.4515763010567845
0.6, 19.4, 0.00012402064095495604, 0.4515809009663687
0.6, 19.5, 0.0001237008108030636, 0.45159501155332205
0.6, 19.6, 0.0001233724804670815, 0.4516144235603807
0.6, 19.7, 0.00012305279977141488, 0.4516306442328034
0.6, 19.8, 0.00012276052337795875, 0.4516342297795453
0.6, 19.9, 0.00012244652130953852, 0.4516497136786823
0.6, 20.0, 0.00012217470923017287, 0.45164504359012975
0.65, 0.3, 0.0009506970205985544, 0.45232893134882035
0.65, 0.4, 0.0008253642297205591, 0.45217685399621993
0.65, 0.5, 0.0007366621109087353, 0.4523069821293779
0.65, 0.6, 0.0006664502344024596, 0.4481141614102775
0.65, 0.7, 0.0006181916378177524, 0.448632148197567
0.65, 0.8, 0.00057683527953588, 0.4492692087558317
0.65, 0.9, 0.0005451647099016116, 0.44950295549965835
0.65, 1.0, 0.0005172987940507952, 0.4497994942858387
0.65, 1.1, 0.0004933309459806938, 0.45004155870462553
0.65, 1.2, 0.0004723475962935011, 0.4502537909664415
0.65, 1.3, 0.00045467121229231217, 0.4503209290127911
0.65, 1.4, 0.0004375817736064263, 0.4505555549104259
0.65, 1.5, 0.00042258839453465684, 0.45071542298262096
0.65, 1.6, 0.0004091302829946312, 0.45084197324021
0.65, 1.7, 0.00039577887392431985, 0.4494597516025935
0.65, 1.8, 0.00038477722299306877, 0.4496166225968043
0.65, 1.9, 0.00037491368142330043, 0.4497137120837215
0.65, 2.0, 0.000365269945402707, 0.4498858768570663
0.65, 2.1, 0.00035667411021670845, 0.44998387928792655
0.65, 2.2, 0.0003491244325120025, 0.4499912534095822
0.65, 2.3, 0.00034096223265119973, 0.45019077825132015
0.65, 2.4, 0.00033367124405410837, 0.4503143765036431
0.65, 2.5, 0.0003276843280537391, 0.4502676035447483
0.65, 2.6, 0.0003207718131453834, 0.45046039571571395
0.65, 2.7, 0.00031498017834933717, 0.45050209645429506
0.65, 2.8, 0.00030907080308165857, 0.44961491424746924
0.65, 2.9, 0.00030343990209469145, 0.4497693542827498
0.65, 3.0, 0.0002984957043934222, 0.4498336424600438
0.65, 3.1, 0.0002940128220785109, 0.44984657447497034
0.65, 3.2, 0.00028903330662708517, 0.45000567447512463
0.65, 3.3, 0.00028462162702419064, 0.4500855303299839
0.65, 3.4, 0.00028050906754573194, 0.45013810762468454
0.65, 3.5, 0.00027645820072334413, 0.4502128299715194
0.65, 3.6, 0.0002727948620258919, 0.45023455746786517
0.65, 3.7, 0.0002688991679795522, 0.45034070414115773
0.65, 3.8, 0.0002655041892434788, 0.4503629065010581
0.65, 3.9, 0.00026174117560038884, 0.44977531314167
0.65, 4.0, 0.0002584382693189789, 0.4498494407563485
0.65, 4.1, 0.00025530898491420525, 0.44990773314306065
0.65, 4.2, 0.00025234689238458406, 0.44994971545311774
0.65, 4.3, 0.0002493422111557268, 0.45002508599754715
0.65, 4.4, 0.00024658346563282546, 0.450062053252602
0.65, 4.5, 0.0002437111015248091, 0.4501487209372799
0.65, 4.6, 0.00024104073179044853, 0.45020509488904226
0.65, 4.7, 0.00023847975455053142, 0.4502531758118425
0.65, 4.8, 0.00023608942729511326, 0.45027570103401215
0.65, 4.9, 0.00023359477815694426, 0.45034327895838744
0.65, 5.0, 0.00023111633704812516, 0.44985953714636173
0.65, 5.1, 0.00022883587376291026, 0.4499154366717618
0.65, 5.2, 0.00022667728611938326, 0.4499540456291272
0.65, 5.3, 0.00022451785891030752, 0.45000805072323535
0.65, 5.4, 0.00022249992251872612, 0.4500377553010185
0.65, 5.5, 0.00022042080336234137, 0.45009832855283466
0.65, 5.6, 0.00021850518598755212, 0.4501269660971637
0.65, 5.7, 0.0002166075200955052, 0.4501634862431044
0.65, 5.8, 0.0002147260165691615, 0.4502080245653063
0.65, 5.9, 0.0002129683494540352, 0.45022933907916984
0.65, 6.0, 0.00021118931565857849, 0.45026856904710716
0.65, 6.1, 0.00020930585682951244, 0.44988694018181785
0.65, 6.2, 0.00020758309632865798, 0.4499397874617546
0.65, 6.3, 0.00020599658471454074, 0.4499627915284208
0.65, 6.4, 0.00020436056499219458, 0.45001071872207893
0.65, 6.5, 0.00020282049522660076, 0.45003985905032823
0.65, 6.6, 0.00020138963120195266, 0.4500453130495
0.65, 6.7, 0.00019978431990404309, 0.45011332967972284
0.65, 6.8, 0.00019833947597230837, 0.4501414029269528
0.65, 6.9, 0.00019702053902047927, 0.4501391115500978
0.65, 7.0, 0.00019547926971859655, 0.45021478109253155
0.65, 7.1, 0.00019415866639174644, 0.4502297659241307
0.65, 7.2, 0.00019275103719904241, 0.4498883054915522
0.65, 7.3, 0.0001913607547561608, 0.44994667004699235
0.65, 7.4, 0.00019001218042748972, 0.4499996792037641
0.65, 7.5, 0.00018885988990607013, 0.44999658888450556
0.65, 7.6, 0.00018749513969827972, 0.4500698627544544
0.65, 7.7, 0.00018633306250259992, 0.45008400632022694
0.65, 7.8, 0.00018521521973054568, 0.4500902653689371
0.65, 7.9, 0.00018395809438619766, 0.45014943194865775
0.65, 8.0, 0.00018281802250060613, 0.4501763318638654
0.65, 8.1, 0.00018178905132475062, 0.45017212847324656
0.65, 8.2, 0.00018059475978505785, 0.4502299892873318
0.65, 8.3, 0.00017941041518840567, 0.4499508663509487
0.65, 8.4, 0.00017843152925448242, 0.44995134913152873
0.65, 8.5, 0.00017730844169705913, 0.45000721436820773
0.65, 8.6, 0.00017627712713342013, 0.4500371651383235
0.65, 8.7, 0.00017538607083656188, 0.450023491386891
0.65, 8.8, 0.00017430180866319516, 0.4500828822569568
0.65, 8.9, 0.0001733347828970272, 0.45010643117506455
0.65, 9.0, 0.00017246699619914666, 0.45009979352083773
0.65, 9.1, 0.00017143343472666563, 0.45015725697763787
0.65, 9.2, 0.0001705174758353089, 0.45017774271157973
0.65, 9.3, 0.00016968204821424718, 0.4501738922328789
0.65, 9.4, 0.00016861776432921063, 0.4499574483083001
0.65, 9.5, 0.00016773576761806416, 0.4499829265605158
0.65, 9.6, 0.0001669467454977242, 0.449978729302717
0.65, 9.7, 0.00016599679323436785, 0.4500381903521595
0.65, 9.8, 0.00016519126672419565, 0.45004866277485067
0.65, 9.9, 0.0001644063546398346, 0.45005562114610126
0.65, 10.0, 0.0001635414033643563, 0.4500965854981992
0.65, 10.1, 0.00016272592154805308, 0.4501232533945481
0.65, 10.2, 0.00016192823710452006, 0.45014719223167166
0.65, 10.3, 0.00016115266822899703, 0.4501667159229089
0.65, 10.4, 0.0001603623382197472, 0.45019578071205235
0.65, 10.5, 0.0001595025362084646, 0.4499865359785482
0.65, 10.6, 0.00015877758114062767, 0.450000504158782
0.65, 10.7, 0.00015803559672514426, 0.4500246900984373
0.65, 10.8, 0.00015731252487919274, 0.4500450111829513
0.65, 10.9, 0.00015658256234206807, 0.4500716122729239
0.65, 11.0, 0.00015594478559352953, 0.4500653676949941
0.65, 11.1, 0.00015517649663410348, 0.4501139001738536
0.65, 11.2, 0.00015451171719683775, 0.4501248906298815
0.65, 11.3, 0.00015386036561531913, 0.4501337555885899
0.65, 11.4, 0.0001531566283801706, 0.45016667073248356
0.65, 11.5, 0.00015249250744949633, 0.45018698323370876
0.65, 11.6, 0.00015183979798087717, 0.4499623936307167
0.65, 11.7, 0.00015114167819938284, 0.45000461739439207
0.65, 11.8, 0.0001504992878018997, 0.4500273122254869
0.65, 11.9, 0.00014993628758236025, 0.4500204197293498
0.65, 12.0, 0.00014924800582000614, 0.4500677435432033
0.65, 12.1, 0.0001486600011821889, 0.4500767092146188
0.65, 12.2, 0.00014808228924701724, 0.45008417212065266
0.65, 12.3, 0.0001474541174376213, 0.4501152449569196
0.65, 12.4, 0.00014685720099447347, 0.4501361321609574
0.65, 12.5, 0.00014632701870180537, 0.4501316826688914
0.65, 12.6, 0.0001456893370770793, 0.45017499347432655
0.65, 12.7, 0.00014507723901445587, 0.44998798058939143
0.65, 12.8, 0.00014455292519915892, 0.4499902780665975
0.65, 12.9, 0.0001439523785445328, 0.4500274423456221
0.65, 13.0, 0.0001434070628599252, 0.4500435763385567
0.65, 13.1, 0.00014291024581702727, 0.45004127949656225
0.65, 13.2, 0.00014232456434323316, 0.45007953509977755
0.65, 13.3, 0.00014178110603197858, 0.45010204902818757
0.65, 13.4, 0.00014127874985584796, 0.450109070529279
0.65, 13.5, 0.0001407288029260867, 0.45013901657740835
0.65, 13.6, 0.00014021058142899684, 0.45015746483984165
0.65, 13.7, 0.0001397585712491917, 0.4501490259773384
0.65, 13.8, 0.00013915331915261494, 0.4500056256332209
0.65, 13.9, 0.00013866709644464573, 0.4500179657246623
0.65, 14.0, 0.00013820413826438652, 0.450022053632522
0.65, 14.1, 0.00013768263785327587, 0.4500542142680367
0.65, 14.2, 0.000137201186707026, 0.4500706588097024
0.65, 14.3, 0.00013676497003939925, 0.4500688094835193
0.65, 14.4, 0.00013625137342886657, 0.4501036906937182
0.65, 14.5, 0.00013579417448108432, 0.450115206318057
0.65, 14.6, 0.00013538373279520837, 0.4501074087270769
0.65, 14.7, 0.0001348717128232568, 0.45014764854940714
0.65, 14.8, 0.0001344293326708853, 0.45015814698915635
0.65, 14.9, 0.00013396832960058707, 0.4499895551317963
0.65, 15.0, 0.00013349150332845648, 0.4500207544139659
0.65, 15.1, 0.00013304994956978797, 0.4500376267232816
0.65, 15.2, 0.00013265789262504384, 0.450033360335511
0.65, 15.3, 0.00013218849857559863, 0.4500666563901198
0.65, 15.4, 0.00013180014579309456, 0.4500640702778145
0.65, 15.5, 0.00013137998325721934, 0.4500779774771493
0.65, 15.6, 0.0001309249940921071, 0.4501099102818977
0.65, 15.7, 0.00013053539486625757, 0.45011288884112227
0.65, 15.8, 0.0001301401042145227, 0.4501201354042116
0.65, 15.9, 0.00012969390145365205, 0.450153080162735
0.65, 16.0, 0.00012928635635506405, 0.44999298943752597
0.65, 16.1, 0.00012888530609437163, 0.45000887866136097
0.65, 16.2, 0.0001284690734856784, 0.45003357050019094
0.65, 16.3, 0.00012807933459954042, 0.45004724407981833
0.65, 16.4, 0.00012769679875632243, 0.45005896821381425
0.65, 16.5, 0.0001272799283974697, 0.4500887347278463
0.65, 16.6, 0.00012693138779024742, 0.4500870684094667
0.65, 16.7, 0.00012655988884429221, 0.45009793021454675
0.65, 16.8, 0.0001261525698894136, 0.45012768331545117
0.65, 16.9, 0.00012581005044955357, 0.45012735597417153
0.65, 17.0, 0.00012541595251134777, 0.45015362580494106
0.65, 17.1, 0.00012500966949755953, 0.4500223291437845
0.65, 17.2, 0.0001246878456260665, 0.4500168959148552
0.65, 17.3, 0.00012428904447072105, 0.4500507770699802
0.65, 17.4, 0.00012394960119879636, 0.4500567240810377
0.65, 17.5, 0.00012363089827203993, 0.45005368417343505
0.65, 17.6, 0.00012324999753500333, 0.4500828675420549
0.65, 17.7, 0.00012290692087768166, 0.45009459255816775
0.65, 17.8, 0.00012259136868327176, 0.4500938143786
0.65, 17.9, 0.00012222171788099352, 0.4501214376225182
0.65, 18.0, 0.00012188465471474919, 0.450134010370194
0.65, 18.1, 0.000121580706355146, 0.4501311238510819
0.65, 18.2, 0.00012118217477747761, 0.45002220463692677
0.65, 18.3, 0.00012086624639505802, 0.45002863629928475
0.65, 18.4, 0.00012055934450715968, 0.4500316723242583
0.65, 18.5, 0.00012021286230424504, 0.4500560592910679
0.65, 18.6, 0.00011988964600427583, 0.45006981442337013
0.65, 18.7, 0.00011959808300126527, 0.4500685021561415
0.65, 18.8, 0.00011925456573306705, 0.4500950178333278
0.65, 18.9, 0.00011895083364327513, 0.45010224304795404
0.65, 19.0, 0.00011865856490554517, 0.450104672001366
0.65, 19.1, 0.00011832987059960197, 0.4501270597200441
0.65, 19.2, 0.00011800997254058421, 0.4501460900720532
0.65, 19.3, 0.00011770252104694531, 0.4500134952319752
0.65, 19.4, 0.00011737296478061434, 0.4500405291809661
0.65, 19.5, 0.00011707782693429547, 0.45005069729817654
0.65, 19.6, 0.00011679968598264383, 0.4500529872590309
0.65, 19.7, 0.00011649094504840882, 0.45007239267510196
0.65, 19.8, 0.00011620934967161038, 0.4500785990159886
0.65, 19.9, 0.00011593282590590581, 0.4500830997430232
0.65, 20.0, 0.00011561455879332628, 0.45011077912226855
0.7, 0.3, 0.0008845282452322486, 0.45219943224743486
0.7, 0.4, 0.0007761563753370718, 0.4513932256255146
0.7, 0.5, 0.000696038926431981, 0.45123278252358384
